id1,id2,date,node_x,node_y
9311370,9304240,1993-11-29,1050,1249
9308205,9207273,1993-08-02,270,1455
9308207,9302248,1993-08-02,272,797
9308206,9302248,1993-08-02,271,797
9408213,9304218,1993-08-02,647,1238
9408213,9307301,1993-08-02,647,172
9311228,9307301,1993-11-04,948,172
9311249,9307301,1993-11-09,963,172
9311269,9307301,1993-11-10,978,172
9312272,9307301,1993-12-13,1224,172
9408213,9311207,1993-08-02,647,934
9408213,9311228,1993-08-02,647,948
9408213,9307364,1993-08-02,647,202
9311357,9307364,1993-11-24,1041,202
9312272,9307364,1993-12-13,1224,202
9312266,9307364,1993-12-13,1220,202
9308202,9211240,1993-08-02,267,590
9308318,9211240,1993-08-23,345,590
9311257,9211240,1993-11-10,969,590
9308211,9301261,1993-08-03,276,548
9311300,9301261,1993-11-16,999,548
9311312,9301261,1993-11-18,1007,548
9312214,9301261,1993-12-02,1182,548
9308214,9205232,1993-08-03,277,1157
9309257,9205232,1993-09-13,470,1157
9311333,9205232,1993-11-22,1023,1157
9312221,9205232,1993-12-05,1188,1157
9308223,9212301,1993-08-04,281,894
9308231,9305221,1993-08-05,286,1340
9308234,9303317,1993-08-06,289,1130
9308315,9303317,1993-08-21,342,1130
9309320,9303317,1993-09-23,510,1130
9308244,9305267,1993-08-08,294,1367
9312258,9305267,1993-12-10,1213,1367
9308244,9305289,1993-08-08,294,1377
9310294,9305289,1993-10-15,708,1377
9308246,9212289,1993-08-08,295,887
9308287,9212289,1993-08-17,326,887
9311212,9212289,1993-11-02,936,887
9311243,9212289,1993-11-09,960,887
9311337,9212289,1993-11-22,1026,887
9308247,9306227,1993-08-09,296,15
9308250,9212275,1993-08-09,298,876
9308251,9206219,1993-08-10,299,1298
9309207,9206219,1993-09-01,435,1298
9309222,9206219,1993-09-03,385,1298
9309271,9206219,1993-09-15,477,1298
9309315,9206219,1993-09-23,505,1298
9308261,9211243,1993-08-11,306,591
9308261,9212256,1993-08-11,306,866
9308258,9301272,1993-08-11,303,555
9308318,9301272,1993-08-23,345,555
9309202,9301272,1993-09-01,431,555
9308260,9212265,1993-08-11,305,869
9309257,9212265,1993-09-13,470,869
9311282,9212265,1993-11-12,986,869
9308266,9304277,1993-08-12,311,1267
9308323,9304277,1993-08-23,349,1267
9308336,9304277,1993-08-25,357,1267
9309241,9304277,1993-09-07,458,1267
9310212,9304277,1993-10-04,656,1267
9310255,9304277,1993-10-09,684,1267
9310294,9304277,1993-10-15,708,1267
9311207,9304277,1993-11-01,934,1267
9311228,9304277,1993-11-04,948,1267
9311241,9304277,1993-11-08,958,1267
9311269,9304277,1993-11-10,978,1267
9311277,9304277,1993-11-11,981,1267
9312206,9304277,1993-12-01,1174,1267
9308274,9302240,1993-08-13,317,792
9310378,9302240,1993-10-30,766,792
9308275,9302201,1993-08-13,318,768
9308270,9205217,1993-08-13,314,1145
9308297,9205217,1993-08-18,332,1145
9308276,9208220,1993-08-13,319,91
9310217,9208220,1993-10-04,661,91
9310353,9208220,1993-10-26,746,91
9311261,9208220,1993-11-10,973,91
9308278,9210244,1993-08-16,321,407
9309205,9210244,1993-09-01,433,407
9309231,9210244,1993-09-06,451,407
9308280,9208212,1993-08-16,322,86
9308292,9303230,1993-08-18,330,1077
9308363,9303230,1993-08-30,377,1077
9309299,9303230,1993-09-20,496,1077
9310320,9303230,1993-10-20,726,1077
9310366,9303230,1993-10-27,757,1077
9311281,9303230,1993-11-11,985,1077
9308289,9210213,1993-08-18,328,392
9311213,9210213,1993-11-02,937,392
9308290,9302313,1993-08-18,329,836
9308305,9302266,1993-08-19,337,808
9308309,9307322,1993-08-20,339,182
9308309,9211281,1993-08-20,339,607
9308308,9209279,1993-08-20,338,251
9308371,9209279,1993-08-31,382,251
9308308,9211311,1993-08-20,338,619
9308337,9211311,1993-08-25,358,619
9308371,9211311,1993-08-31,382,619
9309309,9211311,1993-09-21,501,619
9308313,9308244,1993-08-20,340,294
9308313,9308264,1993-08-20,340,309
9312258,9308264,1993-12-10,1213,309
9308313,9304309,1993-08-20,340,1282
9310216,9304309,1993-10-04,660,1282
9308313,9302209,1993-08-20,340,775
9308315,9302207,1993-08-21,342,773
9311293,9302207,1993-11-15,993,773
9308314,9207242,1993-08-21,341,1437
9308324,9307208,1993-08-23,350,121
9312213,9307208,1993-12-02,1181,121
9308323,9207279,1993-08-23,349,1457
9309281,9207279,1993-09-17,483,1457
9308323,9211286,1993-08-23,349,610
9308336,9211286,1993-08-25,357,610
9311241,9211286,1993-11-08,958,610
9311248,9211286,1993-11-09,962,610
9311277,9211286,1993-11-11,981,610
9312206,9211286,1993-12-01,1174,610
9308326,9211331,1993-08-23,351,626
9310333,9211331,1993-10-21,734,626
9308318,9304312,1993-08-23,345,1284
9308318,9303268,1993-08-23,345,1100
9311258,9303268,1993-11-10,970,1100
9312210,9303268,1993-12-01,1178,1100
9308319,9301218,1993-08-23,346,527
9309333,9301218,1993-09-29,517,527
9311267,9301218,1993-11-10,976,527
9311329,9301218,1993-11-22,1019,527
9311343,9301218,1993-11-23,1030,527
9312281,9301218,1993-12-14,1228,527
9308329,9306309,1993-08-24,353,65
9308327,9307242,1993-08-24,352,139
9310300,9307242,1993-10-18,712,139
9310365,9307242,1993-10-27,756,139
9310369,9307242,1993-10-28,760,139
9310379,9307242,1993-10-31,767,139
9311299,9307242,1993-11-16,998,139
9308338,9212285,1993-08-25,359,883
9309277,9212285,1993-09-16,480,883
9309298,9212285,1993-09-20,495,883
9309326,9212285,1993-09-27,512,883
9311284,9212285,1993-11-12,987,883
9311313,9212285,1993-11-18,1008,883
9312231,9212285,1993-12-07,1195,883
9308348,9211320,1993-08-26,367,622
9311359,9211320,1993-11-24,1043,622
9308345,9205246,1993-08-26,364,1166
9309250,9205246,1993-09-09,466,1166
9308346,9507436,1993-08-26,365,929
9311356,9507436,1993-11-24,1040,929
9308347,9304226,1993-08-26,366,1241
9309248,9304226,1993-09-09,464,1241
9308349,9302244,1993-08-27,368,795
9309236,9302244,1993-09-07,455,795
9311345,9302244,1993-11-23,1031,795
9312266,9302244,1993-12-13,1220,795
9308350,9207251,1993-08-27,369,1442
9308354,9303249,1993-08-28,371,1092
9308359,9302250,1993-08-29,375,798
9309234,9302250,1993-09-07,453,798
9310242,9302250,1993-10-07,674,798
9310276,9302250,1993-10-13,696,798
9308363,9212278,1993-08-30,377,878
9309300,9212278,1993-09-21,497,878
9309325,9212278,1993-09-26,511,878
9309330,9212278,1993-09-28,515,878
9310320,9212278,1993-10-20,726,878
9311281,9212278,1993-11-11,985,878
9312222,9212278,1993-12-06,1189,878
9308363,9303241,1993-08-30,377,1088
9309240,9303241,1993-09-07,457,1088
9309325,9303241,1993-09-26,511,1088
9310274,9303241,1993-10-12,694,1088
9310320,9303241,1993-10-20,726,1088
9312271,9303241,1993-12-13,1223,1088
9308363,9305262,1993-08-30,377,1364
9310320,9305262,1993-10-20,726,1364
9308364,9308265,1993-08-30,378,310
9308364,9308214,1993-08-30,378,277
9308364,9306296,1993-08-30,378,58
9311367,9306296,1993-11-26,1049,58
9308361,9307343,1993-08-30,376,193
9308361,9308346,1993-08-30,376,365
9308365,9205234,1993-08-31,379,1159
9308372,9302257,1993-08-31,383,802
9309205,9303322,1993-09-01,433,1134
9309231,9303322,1993-09-06,451,1134
9309205,9303321,1993-09-01,433,1133
9309205,9211237,1993-09-01,433,588
9309201,9307252,1993-09-01,430,148
9309201,9301231,1993-09-01,430,532
9309214,9301231,1993-09-02,440,532
9309211,9304275,1993-09-01,439,1266
9311354,9304275,1993-11-24,1039,1266
9309202,9301283,1993-09-01,431,559
9309210,9212282,1993-09-01,438,881
9310230,9212282,1993-10-05,669,881
9309206,9308299,1993-09-01,434,334
9309278,9308299,1993-09-17,481,334
9309218,9210241,1993-09-03,443,404
9309226,9303239,1993-09-03,448,1086
9309294,9303239,1993-09-20,492,1086
9309222,9303299,1993-09-03,385,1121
9309271,9303299,1993-09-15,477,1121
9309222,9212259,1993-09-03,385,867
9309271,9212259,1993-09-15,477,867
9309231,9301255,1993-09-06,451,545
9309230,9303220,1993-09-06,450,1071
9309235,9305291,1993-09-07,454,1378
9309235,9307336,1993-09-07,454,192
9309235,9307297,1993-09-07,454,169
9309235,9306260,1993-09-07,454,32
9309240,9208241,1993-09-07,457,102
9310256,9208241,1993-10-09,685,102
9310368,9208241,1993-10-28,759,102
9311204,9208241,1993-11-01,931,102
9311359,9208241,1993-11-24,1043,102
9309236,9211304,1993-09-07,455,615
9309233,9210258,1993-09-07,452,414
9309290,9210258,1993-09-20,488,414
9309239,9209223,1993-09-07,456,216
9312217,9209223,1993-12-03,1184,216
9309245,9304282,1993-09-08,461,1269
9309245,9302272,1993-09-08,461,812
9309243,9204226,1993-09-08,460,920
9309266,9204226,1993-09-15,473,920
9309310,9204226,1993-09-21,502,920
9311297,9204226,1993-11-15,997,920
9309247,9301279,1993-09-09,463,558
9309251,9301238,1993-09-09,467,536
9309254,9308271,1993-09-10,468,315
9309255,9212298,1993-09-11,469,892
9311262,9212298,1993-11-10,974,892
9309257,9301271,1993-09-13,470,554
9309259,9305280,1993-09-13,471,1373
9311219,9305280,1993-11-03,941,1373
9309259,9211257,1993-09-13,471,599
9309266,9304211,1993-09-15,473,1233
9309288,9304211,1993-09-19,486,1233
9309266,9306229,1993-09-15,473,16
9309288,9306229,1993-09-19,486,16
9311297,9306229,1993-11-15,997,16
9309266,9307324,1993-09-15,473,183
9309288,9307324,1993-09-19,486,183
9309266,9309310,1993-09-15,473,502
9309269,9301277,1993-09-15,475,557
9309272,9211302,1993-09-15,478,613
9310356,9211302,1993-10-27,749,613
9309273,9212311,1993-09-16,479,899
9309278,9309206,1993-09-17,481,434
9309285,9305228,1993-09-17,484,1345
9311280,9305228,1993-11-11,984,1345
9309288,9309266,1993-09-19,486,473
9309289,9212206,1993-09-19,487,264
9311205,9212206,1993-11-01,932,264
9309292,9207257,1993-09-20,490,1445
9311306,9207257,1993-11-17,1002,1445
9311317,9207257,1993-11-19,1011,1445
9309295,9212253,1993-09-20,493,865
9309298,9305335,1993-09-20,495,1400
9310281,9305335,1993-10-13,700,1400
9309301,9209256,1993-09-20,498,236
9309301,9303207,1993-09-20,498,1065
9310309,9303207,1993-10-19,720,1065
9309293,9303274,1993-09-20,491,1106
9310212,9303274,1993-10-04,656,1106
9310292,9303274,1993-10-15,706,1106
9310348,9303274,1993-10-26,743,1106
9311251,9303274,1993-11-09,965,1106
9311269,9303274,1993-11-10,978,1106
9312213,9303274,1993-12-02,1181,1106
9312251,9303274,1993-12-09,1208,1106
9312272,9303274,1993-12-13,1224,1106
9309293,9303202,1993-09-20,491,1061
9310292,9303202,1993-10-15,706,1061
9311225,9303202,1993-11-04,945,1061
9311222,9303202,1993-11-04,942,1061
9311252,9303202,1993-11-09,966,1061
9311251,9303202,1993-11-09,965,1061
9311269,9303202,1993-11-10,978,1061
9312213,9303202,1993-12-02,1181,1061
9312222,9303202,1993-12-06,1189,1061
9312251,9303202,1993-12-09,1208,1061
9312272,9303202,1993-12-13,1224,1061
9309294,9211225,1993-09-20,492,581
9309291,9304302,1993-09-20,489,1277
9309296,9303279,1993-09-20,494,1109
9310294,9303279,1993-10-15,708,1109
9311228,9303279,1993-11-04,948,1109
9309304,9305282,1993-09-21,499,1374
9311340,9305282,1993-11-22,1029,1374
9309310,9206208,1993-09-21,502,1291
9309300,9211209,1993-09-21,497,570
9309316,9301213,1993-09-23,506,524
9309316,9302292,1993-09-23,506,823
9310226,9302292,1993-10-05,666,823
9310273,9302292,1993-10-12,693,823
9310349,9302292,1993-10-25,744,823
9310368,9302292,1993-10-28,759,823
9311359,9302292,1993-11-24,1043,823
9312208,9302292,1993-12-01,1176,823
9309325,9306292,1993-09-26,511,54
9311269,9306292,1993-11-10,978,54
9309327,9309327,1993-09-27,513,513
9309333,9304238,1993-09-29,517,1248
9309334,9303201,1993-09-29,518,1060
9309335,9309299,1993-09-30,519,496
9310205,9303234,1993-10-01,653,1081
9310205,9303233,1993-10-01,653,1080
9310222,9209235,1993-10-04,665,223
9310217,9302203,1993-10-04,661,770
9310324,9302203,1993-10-20,728,770
9310353,9302203,1993-10-26,746,770
9310216,9308287,1993-10-04,660,326
9310220,9303305,1993-10-04,664,1125
9311242,9303305,1993-11-08,959,1125
9310214,9210262,1993-10-04,658,416
9310226,9302261,1993-10-05,666,805
9310226,9211307,1993-10-05,666,617
9310227,9211250,1993-10-05,667,596
9310231,9302231,1993-10-06,670,787
9310237,9303259,1993-10-06,673,1099
9310232,9210228,1993-10-06,671,397
9311366,9210228,1993-11-26,1048,397
9310243,9211276,1993-10-07,675,606
9310248,9207271,1993-10-08,679,1454
9310286,9207271,1993-10-14,703,1454
9310247,9212236,1993-10-08,678,859
9310249,9305227,1993-10-08,680,1344
9310256,9207262,1993-10-09,685,1447
9310263,9209278,1993-10-11,688,250
9310263,9211285,1993-10-11,688,609
9310266,9402286,1993-10-12,690,1170
9310266,9303272,1993-10-12,690,1104
9310272,9306289,1993-10-12,692,51
9310306,9306289,1993-10-18,717,51
9310346,9306289,1993-10-25,741,51
9311255,9306289,1993-11-10,967,51
9311330,9306289,1993-11-22,1020,51
9312237,9306289,1993-12-07,1200,51
9310272,9308263,1993-10-12,692,308
9310272,9309317,1993-10-12,692,507
9310269,9304205,1993-10-12,691,1231
9310368,9304205,1993-10-28,759,1231
9311204,9304205,1993-11-01,931,1231
9311317,9304205,1993-11-19,1011,1231
9311359,9304205,1993-11-24,1043,1231
9312253,9304205,1993-12-09,1209,1231
9310279,9303237,1993-10-13,699,1084
9310278,9211213,1993-10-13,698,572
9310278,9303221,1993-10-13,698,1072
9310281,9302281,1993-10-13,700,818
9310275,9301266,1993-10-13,695,550
9310289,9302294,1993-10-14,704,824
9310290,9210274,1993-10-14,705,421
9310299,9301244,1993-10-15,711,540
9310376,9301244,1993-10-29,765,540
9310299,9305332,1993-10-15,711,1398
9310294,9307249,1993-10-15,708,146
9311228,9307249,1993-11-04,948,146
9311269,9307249,1993-11-10,978,146
9312213,9307249,1993-12-02,1181,146
9310297,9302222,1993-10-17,709,783
9310300,9307244,1993-10-18,712,141
9310365,9307244,1993-10-27,756,141
9310369,9307244,1993-10-28,760,141
9310379,9307244,1993-10-31,767,141
9311299,9307244,1993-11-16,998,141
9310300,9307241,1993-10-18,712,138
9310365,9307241,1993-10-27,756,138
9310369,9307241,1993-10-28,760,138
9310379,9307241,1993-10-31,767,138
9311299,9307241,1993-11-16,998,138
9310300,9302274,1993-10-18,712,813
9310300,9303257,1993-10-18,712,1097
9310300,9301295,1993-10-18,712,566
9310300,9307245,1993-10-18,712,142
9310365,9307245,1993-10-27,756,142
9310379,9307245,1993-10-31,767,142
9311299,9307245,1993-11-16,998,142
9310308,9309245,1993-10-18,719,461
9310308,9304303,1993-10-18,719,1278
9312223,9304303,1993-12-06,1190,1278
9310306,9305322,1993-10-18,717,1395
9310306,9305306,1993-10-18,717,1384
9310346,9305306,1993-10-25,741,1384
9311250,9305306,1993-11-09,964,1384
9312237,9305306,1993-12-07,1200,1384
9312269,9305306,1993-12-13,1222,1384
9310305,9210270,1993-10-18,716,419
9310304,9302213,1993-10-18,715,777
9310313,9901214,1993-10-19,722,1059
9310313,9205213,1993-10-19,722,1143
9310314,9301239,1993-10-19,723,537
9312211,9301239,1993-12-02,1179,537
9310310,9302206,1993-10-19,721,772
9311318,9302206,1993-11-19,1012,772
9310320,9309335,1993-10-20,726,519
9310320,9308363,1993-10-20,726,377
9310320,9304299,1993-10-20,726,1276
9310318,9301270,1993-10-20,725,553
9310329,9302247,1993-10-21,732,796
9311354,9302247,1993-11-24,1039,796
9312243,9302247,1993-12-07,1205,796
9310339,9307277,1993-10-22,739,161
9310349,9307328,1993-10-25,744,185
9310349,9310273,1993-10-25,744,693
9310346,9310272,1993-10-25,741,692
9311250,9310272,1993-11-09,964,692
9310346,9302279,1993-10-25,741,816
9311378,9302279,1993-11-30,1056,816
9310346,9307238,1993-10-25,741,137
9310346,9303248,1993-10-25,741,1091
9310352,9305257,1993-10-26,745,1359
9312211,9305257,1993-12-02,1179,1359
9310356,9306214,1993-10-27,749,9
9310356,9309272,1993-10-27,749,478
9310356,9207223,1993-10-27,749,1423
9310356,9305304,1993-10-27,749,1383
9310366,9212288,1993-10-27,757,886
9312208,9212288,1993-12-01,1176,886
9312221,9212288,1993-12-05,1188,886
9310365,9307243,1993-10-27,756,140
9310379,9307243,1993-10-31,767,140
9311299,9307243,1993-11-16,998,140
9310362,9212315,1993-10-27,754,900
9310354,9308259,1993-10-27,747,304
9311244,9308259,1993-11-09,961,304
9310357,9305269,1993-10-27,750,1368
9311302,9305269,1993-11-16,1000,1368
9312242,9305269,1993-12-07,1204,1368
9310363,9306297,1993-10-27,755,59
9310375,9305245,1993-10-29,764,1355
9311275,9305245,1993-11-11,979,1355
9310376,9301249,1993-10-29,765,541
9310378,9612284,1993-10-30,766,428
9310378,9308274,1993-10-30,766,317
9310378,9612287,1993-10-30,766,429
9310379,9310365,1993-10-31,767,756
9310379,9310369,1993-10-31,767,760
9311207,9304298,1993-11-01,934,1275
9311241,9304298,1993-11-08,958,1275
9311277,9304298,1993-11-11,981,1275
9312206,9304298,1993-12-01,1174,1275
9311214,9206209,1993-11-02,938,1292
9311213,9210214,1993-11-02,937,393
9311213,9210212,1993-11-02,937,391
9311208,9306259,1993-11-02,935,31
9311280,9306259,1993-11-11,984,31
9311219,9307356,1993-11-03,941,197
9311219,9306284,1993-11-03,941,46
9311291,9306284,1993-11-14,992,46
9311226,9208240,1993-11-04,946,101
9311223,9303236,1993-11-04,943,1083
9312212,9303236,1993-12-02,1180,1083
9311241,9304216,1993-11-08,958,1236
9311241,9304235,1993-11-08,958,1247
9311277,9304235,1993-11-11,981,1247
9311241,9303231,1993-11-08,958,1078
9311277,9303231,1993-11-11,981,1078
9311240,9209253,1993-11-08,957,234
9311240,9210227,1993-11-08,957,396
9311278,9210227,1993-11-11,982,396
9311240,9211334,1993-11-08,957,628
9311240,9302210,1993-11-08,957,776
9311320,9302210,1993-11-19,1014,776
9311240,9307335,1993-11-08,957,191
9311237,9305225,1993-11-08,954,1343
9311238,9305225,1993-11-08,955,1343
9311252,9304295,1993-11-09,966,1274
9311251,9304295,1993-11-09,965,1274
9311269,9304295,1993-11-10,978,1274
9311249,9308217,1993-11-09,963,279
9311249,9306318,1993-11-09,963,71
9311249,9309249,1993-11-09,963,465
9311248,9306248,1993-11-09,962,26
9311269,9307226,1993-11-10,978,130
9312272,9307226,1993-12-13,1224,130
9311269,9307217,1993-11-10,978,128
9311269,9307201,1993-11-10,978,119
9312272,9307201,1993-12-13,1224,119
9311259,9306310,1993-11-10,971,66
9311259,9308201,1993-11-10,971,266
9311259,9308276,1993-11-10,971,319
9311259,9310282,1993-11-10,971,701
9311257,9301286,1993-11-10,969,561
9311257,9307295,1993-11-10,969,168
9311265,9205218,1993-11-10,975,1146
9311265,9302253,1993-11-10,975,799
9311265,9303286,1993-11-10,975,1115
9311278,9304245,1993-11-11,982,1251
9311346,9304245,1993-11-23,1032,1251
9311278,9208231,1993-11-11,982,96
9312221,9208231,1993-12-05,1188,96
9311278,9304272,1993-11-11,982,1265
9311287,9310216,1993-11-12,989,660
9311287,9308313,1993-11-12,989,340
9311287,9305349,1993-11-12,989,1407
9311287,9311276,1993-11-12,989,980
9311282,9304269,1993-11-12,986,1264
9311291,9306295,1993-11-14,992,57
9311294,9311294,1993-11-15,994,994
9311302,9308238,1993-11-16,1000,291
9311340,9308238,1993-11-22,1029,291
9311302,9308289,1993-11-16,1000,328
9311304,9308337,1993-11-17,1001,358
9311307,9310368,1993-11-17,1003,759
9311307,9310307,1993-11-17,1003,718
9311307,9307317,1993-11-17,1003,180
9311306,9305205,1993-11-17,1002,1329
9311312,9301220,1993-11-18,1007,528
9312214,9301220,1993-12-02,1182,528
9311312,9306235,1993-11-18,1007,18
9312214,9306235,1993-12-02,1182,18
9311312,9210256,1993-11-18,1007,412
9312214,9210256,1993-12-02,1182,412
9311316,9304262,1993-11-19,1010,1259
9311318,9305324,1993-11-19,1012,1396
9311319,9303215,1993-11-19,1013,1067
9311315,9302310,1993-11-19,1009,834
9311322,9303205,1993-11-19,1015,1064
9311378,9303205,1993-11-30,1056,1064
9311340,9311269,1993-11-22,1029,978
9311340,9308309,1993-11-22,1029,339
9311340,9308335,1993-11-22,1029,356
9311338,9210233,1993-11-22,1027,400
9311338,9211292,1993-11-22,1027,611
9311332,9305321,1993-11-22,1022,1394
9312212,9305321,1993-12-02,1180,1394
9311346,9307268,1993-11-23,1032,158
9311346,9305201,1993-11-23,1032,1326
9311351,9311351,1993-11-23,1036,1036
9311343,9306219,1993-11-23,1030,11
9311350,9210276,1993-11-23,1035,423
9311349,9308226,1993-11-23,1034,283
9311353,9210243,1993-11-24,1038,406
9311353,9206235,1993-11-24,1038,1307
9311353,9304234,1993-11-24,1038,1246
9311359,9302316,1993-11-24,1043,839
9311359,9306252,1993-11-24,1043,28
9311358,9212264,1993-11-24,1042,868
9312204,9212264,1993-12-01,1173,868
9311365,9211221,1993-11-25,1047,577
9311364,9306216,1993-11-25,1046,10
9311372,9304308,1993-11-29,1052,1281
9311372,9306271,1993-11-29,1052,38
9312201,9306271,1993-11-30,1171,38
9311376,9301202,1993-11-30,1054,520
9311379,9212307,1993-11-30,1057,896
9312207,9212307,1993-12-01,1175,896
9311378,9311260,1993-11-30,1056,972
9311375,9306236,1993-11-30,1053,19
9312206,9307347,1993-12-01,1174,195
9312208,9305345,1993-12-01,1176,1405
9312221,9305345,1993-12-05,1188,1405
9312208,9212224,1993-12-01,1176,849
9312210,9303216,1993-12-01,1178,1068
9312210,9209260,1993-12-01,1178,240
9312238,9209260,1993-12-07,1201,240
9312214,9311300,1993-12-02,1182,999
9312263,9311300,1993-12-12,1217,999
9312214,9311312,1993-12-02,1182,1007
9312213,9301204,1993-12-02,1181,521
9312213,9306204,1993-12-02,1181,2
9312217,9302267,1993-12-03,1184,809
9312218,9301226,1993-12-03,1185,530
9312218,9308330,1993-12-03,1185,354
9312218,9305239,1993-12-03,1185,1352
9312218,9304249,1993-12-03,1185,1253
9312219,9308284,1993-12-04,1186,324
9312221,9303282,1993-12-05,1188,1112
9312224,9311215,1993-12-05,1191,939
9312227,9306320,1993-12-06,1193,73
9312227,9309270,1993-12-06,1193,476
9312227,9311309,1993-12-06,1193,1005
9312227,9304319,1993-12-06,1193,1286
9312227,9307260,1993-12-06,1193,154
9312232,9306290,1993-12-06,1196,52
9312232,9306264,1993-12-06,1196,35
9312231,9308203,1993-12-07,1195,268
9312231,9508390,1993-12-07,1195,1168
9312235,9302302,1993-12-07,1199,830
9312235,9305287,1993-12-07,1199,1376
9312239,9310337,1993-12-07,1202,737
9312245,9302298,1993-12-08,1206,826
9312255,9302298,1993-12-09,1211,826
9312255,9302300,1993-12-09,1211,828
9312254,9207256,1993-12-09,1210,1444
9312280,9207256,1993-12-14,1227,1444
9312258,9305348,1993-12-10,1213,1406
9312269,9310309,1993-12-13,1222,720
9312269,9303271,1993-12-13,1222,1103
9312266,9303284,1993-12-13,1220,1113
9312278,9304209,1993-12-14,1226,1232
9312278,9304255,1993-12-14,1226,1255
9312278,9306209,1993-12-14,1226,6
9312278,9308342,1993-12-14,1226,362
9312282,9308292,1993-12-14,1229,330
